"","car.id","time.arrived"
"14400","20155519125535-358","2015-07-19 12:55:00"
"14401","20155520035557-954","2015-05-20 15:55:00"
"14402","20155520045513-443","2015-07-20 16:55:00"
"14403","20155520055501-430","2015-09-20 05:55:00"
"14404","20155520085531-173","2015-05-20 08:55:00"
"14405","20155520105535-51","2015-07-20 10:55:00"
"14406","20155520115522-140","2015-09-20 11:55:00"
"14407","20155520125548-491","2015-06-20 12:55:00"
"14408","20155521025526-4","2015-08-21 14:55:00"
"14409","20155521085536-56","2015-08-21 08:55:00"
"14410","20155521125533-941","2015-07-21 12:55:00"
"14411","20155522035520-589","2015-05-22 15:55:00"
"14412","20155522055527-809","2015-07-22 17:55:00"
"14413","20155522075554-168","2015-09-22 19:55:00"
"14414","20155522095506-197","2015-07-22 09:55:00"
"14415","20155522095547-881","2015-08-22 21:55:00"
"14416","20155522095555-541","2015-06-22 21:55:00"
"14417","20155522115542-589","2015-05-22 11:55:00"
"14418","20155522115544-987","2015-06-22 11:55:00"
"14419","20155523025523-457","2015-08-23 14:55:00"
"14420","20155523055508-612","2015-08-23 05:55:00"
"14421","20155523065557-761","2015-09-23 06:55:00"
"14422","20155523085557-121","2015-06-23 08:55:00"
"14423","20155523115538-147","2015-08-23 11:55:00"
"14424","20155523115549-994","2015-08-23 11:55:00"
"14425","20155524015550-153","2015-07-24 13:55:00"
"14426","20155524035528-732","2015-08-24 15:55:00"
"14427","20155524065529-638","2015-06-24 06:55:00"
"14428","20155524075502-755","2015-06-24 19:55:00"
"14429","20155524085545-931","2015-08-24 20:55:00"
"14430","20155524085551-928","2015-06-24 08:55:00"
"14431","20155524105534-405","2015-06-24 22:55:00"
"14432","20155524115511-739","2015-07-24 11:55:00"
"14433","20155525015511-876","2015-07-25 13:55:00"
"14434","20155525015513-235","2015-06-25 13:55:00"
"14435","20155525025528-862","2015-09-25 14:55:00"
"14436","20155525025541-454","2015-07-25 14:55:00"
"14437","20155525025550-299","2015-09-25 14:55:00"
"14438","20155525045516-723","2015-07-25 16:55:00"
"14439","20155525045517-999","2015-07-25 16:55:00"
"14440","20155525045542-362","2015-07-25 16:55:00"
"14441","20155525055504-435","2015-08-25 05:55:00"
"14442","20155525065551-662","2015-07-25 06:55:00"
"14443","20155525095527-314","2015-09-25 09:55:00"
"14444","20155525115508-896","2015-09-25 11:55:00"
"14445","20155525115514-720","2015-07-25 11:55:00"
"14446","20155525115532-571","2015-07-25 11:55:00"
"14447","20155525115534-307","2015-07-25 23:55:00"
"14448","20155525115546-346","2015-07-25 11:55:00"
"14449","20155525115546-86","2015-06-25 23:55:00"
"14450","20155526015529-809","2015-08-26 13:55:00"
"14451","20155526025509-969","2015-08-26 14:55:00"
"14452","20155526025520-19","2015-07-26 14:55:00"
"14453","20155526035521-301","2015-07-26 15:55:00"
"14454","20155526065516-845","2015-11-26 06:55:00"
"14455","20155526065554-981","2015-09-26 06:55:00"
"14456","20155526075524-786","2015-06-26 07:55:00"
"14457","20155526085516-0","2015-09-26 08:55:00"
"14458","20155526105543-712","2015-08-26 22:55:00"
"14459","20155526125517-937","2015-07-26 12:55:00"
"14460","20155527045513-582","2015-09-27 04:55:00"
"14461","20155527045524-617","2015-06-27 16:55:00"
"14462","20155528025507-124","2015-05-28 02:55:00"
"14463","20155528025543-814","2015-09-28 14:55:00"
"14464","20155528055512-788","2015-06-28 17:55:00"
"14465","20155528055554-549","2015-09-28 17:55:00"
"14466","20155528075552-252","2015-06-28 07:55:00"
"14467","20155528075553-143","2015-06-28 07:55:00"
"14468","20155528095517-449","2015-07-28 21:55:00"
"14469","20155529015507-923","2015-06-29 13:55:00"
"14470","20155529045530-793","2015-07-29 16:55:00"
"14471","20155529055530-955","2015-09-29 05:55:00"
"14472","20155529065532-457","2015-06-29 06:55:00"
"14473","20155529075511-496","2015-07-29 07:55:00"
"14474","20155529095519-855","2015-08-29 09:55:00"
"14475","20155529095550-67","2015-07-29 09:55:00"
"14476","20155529105513-700","2015-10-29 10:55:00"
"14477","20155529105535-69","2015-05-29 10:55:00"
"14478","20155529125526-644","2015-09-29 12:55:00"
"14479","20155529125559-594","2015-06-29 12:55:00"
"14480","20155530035556-433","2015-07-30 15:55:00"
"14481","20155530055509-649","2015-08-30 17:55:00"
"14482","20155530075533-622","2015-08-30 07:55:00"
"14483","20155530095524-691","2015-05-30 21:55:00"
"14484","20155531015543-259","2015-08-31 13:55:00"
"14485","20155531065512-853","2015-07-31 06:55:00"
"14486","20155531075539-810","2015-07-31 19:55:00"
"14487","20155531105513-969","2015-07-31 22:55:00"
"14488","20155531115507-502","2015-07-31 11:55:00"
"14489","20155531115558-211","2015-07-31 11:55:00"
"14490","20155601015614-161","2015-12-01 13:56:00"
"14491","20155601015615-417","2015-11-01 01:56:00"
"14492","20155601015631-537","2015-07-01 13:56:00"
"14493","20155601025658-508","2015-07-01 14:56:00"
"14494","20155601035646-448","2015-06-01 15:56:00"
"14495","20155601065611-898","2015-08-01 06:56:00"
"14496","20155601125604-18","2015-08-01 12:56:00"
"14497","20155602015644-60","2015-12-02 13:56:00"
"14498","20155602045615-255","2015-06-02 16:56:00"
"14499","20155602045649-200","2015-08-02 16:56:00"
"14500","20155602045651-157","2015-08-02 04:56:00"
"14501","20155602045653-926","2015-06-02 16:56:00"
"14502","20155602075606-537","2015-09-02 07:56:00"
"14503","20155602105603-196","2015-06-02 10:56:00"
"14504","20155602105614-229","2015-08-02 10:56:00"
"14505","20155602115634-803","2015-05-02 11:56:00"
"14506","20155602125643-208","2015-08-02 12:56:00"
"14507","20155603015621-472","2015-07-03 13:56:00"
"14508","20155603015631-143","2015-07-03 13:56:00"
"14509","20155603035616-700","2015-08-03 15:56:00"
"14510","20155603045616-730","2015-08-03 16:56:00"
"14511","20155603075643-430","2015-07-03 07:56:00"
"14512","20155603085636-441","2015-08-03 20:56:00"
"14513","20155603105651-832","2015-08-03 22:56:00"
"14514","20155603105654-700","2015-09-03 10:56:00"
"14515","20155604025624-862","2015-10-04 14:56:00"
"14516","20155604035601-310","2015-11-04 15:56:00"
"14517","20155604035654-479","2015-05-04 15:56:00"
"14518","20155604055630-978","2015-07-04 17:56:00"
"14519","20155604065634-463","2015-07-04 06:56:00"
"14520","20155604085613-63","2015-08-04 08:56:00"
"14521","20155604085623-148","2015-07-04 08:56:00"
"14522","20155604105652-557","2015-09-04 10:56:00"
"14523","20155604125644-698","2015-07-04 12:56:00"
"14524","20155605035606-956","2015-07-05 15:56:00"
"14525","20155605045629-133","2015-07-05 16:56:00"
"14526","20155605045637-578","2015-08-05 16:56:00"
"14527","20155605055620-608","2015-07-05 17:56:00"
"14528","20155605065613-54","2015-06-05 06:56:00"
"14529","20155605065618-915","2015-06-05 06:56:00"
"14530","20155605065646-325","2015-09-05 06:56:00"
"14531","20155605075643-362","2015-09-05 07:56:00"
"14532","20155605105623-939","2015-09-05 10:56:00"
"14533","20155605125623-741","2015-06-05 12:56:00"
"14534","20155605125654-111","2015-07-05 12:56:00"
"14535","20155606015608-991","2015-06-06 13:56:00"
"14536","20155606025608-621","2015-05-06 02:56:00"
"14537","20155606045620-205","2015-09-06 16:56:00"
"14538","20155606055616-227","2015-07-06 05:56:00"
"14539","20155606075601-461","2015-08-06 07:56:00"
"14540","20155606085604-918","2015-09-06 08:56:00"
"14541","20155606085623-342","2015-08-06 08:56:00"
"14542","20155606085646-932","2015-09-06 20:56:00"
"14543","20155606095608-167","2015-06-06 21:56:00"
"14544","20155606095615-98","2015-08-06 09:56:00"
"14545","20155607015659-126","2015-08-07 13:56:00"
"14546","20155607035630-424","2015-08-07 03:56:00"
"14547","20155607045623-654","2015-09-07 04:56:00"
"14548","20155608015646-673","2015-06-08 13:56:00"
"14549","20155608035650-260","2015-07-08 15:56:00"
"14550","20155608045648-151","2015-07-08 16:56:00"
"14551","20155608075604-962","2015-05-08 19:56:00"
"14552","20155608075646-405","2015-06-08 07:56:00"
"14553","20155608075654-10","2015-09-08 07:56:00"
"14554","20155608085612-942","2015-07-08 08:56:00"
"14555","20155608085650-551","2015-08-08 20:56:00"
"14556","20155608095629-23","2015-07-08 21:56:00"
"14557","20155608095633-284","2015-05-08 09:56:00"
"14558","20155608095652-395","2015-09-08 09:56:00"
"14559","20155608105623-726","2015-07-08 10:56:00"
"14560","20155608105635-740","2015-06-08 22:56:00"
"14561","20155608125627-896","2015-08-08 12:56:00"
"14562","20155609015602-235","2015-07-09 13:56:00"
"14563","20155609015650-953","2015-09-09 13:56:00"
"14564","20155609035611-390","2015-09-09 15:56:00"
"14565","20155609065611-118","2015-08-09 06:56:00"
"14566","20155609075614-26","2015-05-09 07:56:00"
"14567","20155609085601-658","2015-09-09 20:56:00"
"14568","20155609095635-696","2015-06-09 21:56:00"
"14569","20155610035651-241","2015-06-10 15:56:00"
"14570","20155610055624-279","2015-07-10 17:56:00"
"14571","20155610055631-773","2015-08-10 17:56:00"
"14572","20155610055653-905","2015-08-10 17:56:00"
"14573","20155610075657-317","2015-09-10 07:56:00"
"14574","20155610085645-184","2015-07-10 08:56:00"
"14575","20155610115607-494","2015-06-10 11:56:00"
"14576","20155610125617-623","2015-05-10 12:56:00"
"14577","20155610125653-388","2015-07-10 12:56:00"
"14578","20155611015650-658","2015-07-11 13:56:00"
"14579","20155611025618-264","2015-11-11 02:56:00"
"14580","20155611035646-483","2015-07-11 03:56:00"
"14581","20155611055605-588","2015-08-11 17:56:00"
"14582","20155611055631-743","2015-09-11 17:56:00"
"14583","20155611085614-73","2015-08-11 08:56:00"
"14584","20155611095605-146","2015-09-11 09:56:00"
"14585","20155611115619-804","2015-06-11 11:56:00"
"14586","20155612015624-502","2015-09-12 13:56:00"
"14587","20155612025632-349","2015-06-12 14:56:00"
"14588","20155612025635-953","2015-07-12 14:56:00"
"14589","20155612055615-47","2015-05-12 17:56:00"
"14590","20155612065603-160","2015-09-12 06:56:00"
"14591","20155612065659-367","2015-10-12 18:56:00"
"14592","20155612075623-190","2015-06-12 07:56:00"
"14593","20155613025640-238","2015-08-13 14:56:00"
"14594","20155613045622-401","2015-10-13 04:56:00"
"14595","20155613045643-376","2015-07-13 04:56:00"
"14596","20155613045650-872","2015-08-13 16:56:00"
"14597","20155613065614-139","2015-06-13 06:56:00"
"14598","20155613065652-38","2015-09-13 06:56:00"
"14599","20155613095654-874","2015-09-13 09:56:00"
"14600","20155613105649-467","2015-09-13 10:56:00"
"14601","20155613125611-113","2015-06-13 12:56:00"
"14602","20155614075643-621","2015-07-14 19:56:00"
"14603","20155614075656-559","2015-07-14 07:56:00"
"14604","20155614095634-953","2015-10-14 09:56:00"
"14605","20155614095648-111","2015-08-14 21:56:00"
"14606","20155614105606-280","2015-06-14 10:56:00"
"14607","20155614105630-25","2015-06-14 10:56:00"
"14608","20155614125629-357","2015-09-14 12:56:00"
"14609","20155615035612-506","2015-08-15 15:56:00"
"14610","20155615055609-330","2015-09-15 17:56:00"
"14611","20155615065643-355","2015-08-15 06:56:00"
"14612","20155615085620-330","2015-08-15 20:56:00"
"14613","20155615105630-534","2015-08-15 10:56:00"
"14614","20155615125621-835","2015-09-15 12:56:00"
"14615","20155616025653-750","2015-08-16 14:56:00"
"14616","20155616035600-5","2015-08-16 03:56:00"
"14617","20155616035612-493","2015-07-16 15:56:00"
"14618","20155616035629-355","2015-06-16 15:56:00"
"14619","20155616035659-555","2015-07-16 03:56:00"
"14620","20155616045609-154","2015-05-16 16:56:00"
"14621","20155616045623-272","2015-09-16 16:56:00"
"14622","20155616065630-789","2015-09-16 06:56:00"
"14623","20155616075650-682","2015-07-16 07:56:00"
"14624","20155616125645-958","2015-09-16 12:56:00"
"14625","20155616125657-0","2015-10-16 00:56:00"
"14626","20155617015617-226","2015-07-17 13:56:00"
"14627","20155617035626-878","2015-06-17 15:56:00"
"14628","20155617035648-789","2015-10-17 15:56:00"
"14629","20155617055615-208","2015-10-17 05:56:00"
"14630","20155617075624-163","2015-09-17 07:56:00"
"14631","20155617085640-226","2015-07-17 08:56:00"
"14632","20155617095644-506","2015-07-17 09:56:00"
"14633","20155617115643-257","2015-07-17 11:56:00"
"14634","20155617115654-328","2015-09-17 23:56:00"
"14635","20155617125605-868","2015-08-17 12:56:00"
"14636","20155618025650-853","2015-08-18 14:56:00"
"14637","20155618065604-631","2015-08-18 06:56:00"
"14638","20155618075600-258","2015-08-18 07:56:00"
"14639","20155618085617-440","2015-07-18 08:56:00"
"14640","20155618085648-561","2015-06-18 08:56:00"
"14641","20155618095623-707","2015-07-18 09:56:00"
"14642","20155618105624-509","2015-09-18 22:56:00"
"14643","20155619045657-616","2015-08-19 16:56:00"
"14644","20155619055621-859","2015-08-19 17:56:00"
"14645","20155619105610-134","2015-07-19 10:56:00"
"14646","20155619115633-624","2015-06-19 23:56:00"
"14647","20155619125600-198","2015-07-19 00:56:00"
"14648","20155619125653-865","2015-08-19 12:56:00"
"14649","20155620025615-452","2015-06-20 14:56:00"
"14650","20155620035613-395","2015-06-20 15:56:00"
"14651","20155620035621-75","2015-09-20 03:56:00"
"14652","20155620045633-63","2015-08-20 16:56:00"
"14653","20155620065658-617","2015-06-20 06:56:00"
"14654","20155620075624-978","2015-09-20 19:56:00"
"14655","20155620115651-849","2015-07-20 11:56:00"
"14656","20155620125614-440","2015-07-20 12:56:00"
"14657","20155621035631-676","2015-06-21 15:56:00"
"14658","20155621035652-898","2015-08-21 15:56:00"
"14659","20155621045635-67","2015-08-21 16:56:00"
"14660","20155621065651-543","2015-07-21 06:56:00"
"14661","20155621075628-914","2015-08-21 19:56:00"
"14662","20155621085644-587","2015-08-21 20:56:00"
"14663","20155622015608-652","2015-07-22 13:56:00"
"14664","20155622035604-568","2015-05-22 15:56:00"
"14665","20155622065626-576","2015-08-22 06:56:00"
"14666","20155622075617-153","2015-07-22 07:56:00"
"14667","20155622095638-223","2015-06-22 09:56:00"
"14668","20155622125651-249","2015-08-22 12:56:00"
"14669","20155623015620-828","2015-07-23 13:56:00"
"14670","20155623035627-344","2015-08-23 15:56:00"
"14671","20155623055607-516","2015-05-23 05:56:00"
"14672","20155623055655-882","2015-08-23 05:56:00"
"14673","20155623075644-293","2015-05-23 07:56:00"
"14674","20155623095618-430","2015-07-23 09:56:00"
"14675","20155624015655-104","2015-10-24 13:56:00"
"14676","20155624045618-21","2015-06-24 16:56:00"
"14677","20155624075638-235","2015-06-24 07:56:00"
"14678","20155624115626-121","2015-12-24 23:56:00"
"14679","20155624115628-693","2015-07-24 11:56:00"
"14680","20155625015640-270","2015-07-25 13:56:00"
"14681","20155625015640-843","2015-07-25 13:56:00"
"14682","20155625015652-201","2015-06-25 13:56:00"
"14683","20155625015656-890","2015-06-25 13:56:00"
"14684","20155625025623-196","2015-08-25 14:56:00"
"14685","20155625025639-594","2015-06-25 14:56:00"
"14686","20155625055631-750","2015-10-25 17:56:00"
"14687","20155625055644-429","2015-07-25 17:56:00"
"14688","20155625095622-232","2015-10-25 09:56:00"
"14689","20155625095623-406","2015-08-25 09:56:00"
"14690","20155626025647-261","2015-07-26 02:56:00"
"14691","20155626035612-921","2015-08-26 15:56:00"
"14692","20155626055623-547","2015-09-26 17:56:00"
"14693","20155626065638-553","2015-07-26 06:56:00"
"14694","20155626085619-339","2015-07-26 08:56:00"
"14695","20155626095622-144","2015-07-26 09:56:00"
"14696","20155626105649-404","2015-06-26 10:56:00"
"14697","20155627015611-22","2015-08-27 13:56:00"
"14698","20155627015643-678","2015-10-27 13:56:00"
"14699","20155627045658-136","2015-09-27 16:56:00"
"14700","20155627055642-893","2015-07-27 17:56:00"
"14701","20155627065647-194","2015-08-27 18:56:00"
"14702","20155627075627-902","2015-08-27 07:56:00"
"14703","20155627075654-410","2015-07-27 07:56:00"
"14704","20155627095620-851","2015-09-27 21:56:00"
"14705","20155627105645-424","2015-08-27 10:56:00"
"14706","20155627115631-597","2015-08-27 11:56:00"
"14707","20155627125623-941","2015-06-27 00:56:00"
"14708","20155628025639-935","2015-08-28 14:56:00"
"14709","20155628035624-221","2015-11-28 15:56:00"
"14710","20155628045650-449","2015-09-28 16:56:00"
"14711","20155628055649-858","2015-07-28 17:56:00"
"14712","20155628075607-90","2015-08-28 07:56:00"
"14713","20155628125625-241","2015-05-28 12:56:00"
"14714","20155629025607-12","2015-05-29 14:56:00"
"14715","20155629035604-338","2015-07-29 15:56:00"
"14716","20155629035637-921","2015-08-29 15:56:00"
"14717","20155629045617-207","2015-05-29 04:56:00"
"14718","20155629065625-319","2015-09-29 18:56:00"
"14719","20155629085629-560","2015-09-29 20:56:00"
"14720","20155629115617-518","2015-07-29 23:56:00"
"14721","20155629125627-193","2015-11-29 12:56:00"
"14722","20155629125649-272","2015-08-29 12:56:00"
"14723","20155629125653-788","2015-05-29 12:56:00"
"14724","20155630015659-740","2015-06-30 13:56:00"
"14725","20155630025632-929","2015-05-30 14:56:00"
"14726","20155630035600-593","2015-09-30 15:56:00"
"14727","20155630035656-673","2015-10-30 15:56:00"
"14728","20155630045651-523","2015-09-30 16:56:00"
"14729","20155630065657-584","2015-08-30 06:56:00"
"14730","20155630095657-752","2015-07-30 09:56:00"
"14731","20155630105651-729","2015-07-30 10:56:00"
"14732","20155631035649-366","2015-05-31 15:56:00"
"14733","20155631045627-683","2015-07-31 16:56:00"
"14734","20155631055610-579","2015-08-31 17:56:00"
"14735","20155631075632-680","2015-10-31 07:56:00"
"14736","20155631105647-912","2015-07-31 10:56:00"
"14737","20155631115626-437","2015-07-31 11:56:00"
"14738","20155631125643-477","2015-08-31 12:56:00"
"14739","20155631125645-432","2015-07-31 12:56:00"
"14740","20155701015739-324","2015-08-01 01:57:00"
"14741","20155701025733-561","2015-09-01 14:57:00"
"14742","20155701025751-249","2015-08-01 14:57:00"
"14743","20155701025756-944","2015-08-01 14:57:00"
"14744","20155701085744-294","2015-08-01 08:57:00"
"14745","20155701105733-580","2015-05-01 10:57:00"
"14746","20155702015728-136","2015-09-02 01:57:00"
"14747","20155702025721-399","2015-09-02 14:57:00"
"14748","20155702045735-87","2015-09-02 16:57:00"
"14749","20155702055701-405","2015-08-02 17:57:00"
"14750","20155702065700-462","2015-07-02 06:57:00"
"14751","20155702075700-732","2015-06-02 19:57:00"
"14752","20155702125743-958","2015-07-02 12:57:00"
"14753","20155703035752-285","2015-09-03 15:57:00"
"14754","20155703045756-537","2015-08-03 16:57:00"
"14755","20155703055749-564","2015-07-03 17:57:00"
"14756","20155703055759-244","2015-08-03 17:57:00"
"14757","20155703055759-583","2015-05-03 05:57:00"
"14758","20155703105737-721","2015-07-03 22:57:00"
"14759","20155704015702-248","2015-09-04 01:57:00"
"14760","20155704015728-85","2015-07-04 13:57:00"
"14761","20155704015750-993","2015-05-04 13:57:00"
"14762","20155704015757-89","2015-07-04 13:57:00"
"14763","20155704025719-973","2015-07-04 14:57:00"
"14764","20155704055714-605","2015-09-04 05:57:00"
"14765","20155704065719-686","2015-07-04 06:57:00"
"14766","20155704065747-318","2015-06-04 06:57:00"
"14767","20155704085706-777","2015-08-04 08:57:00"
"14768","20155704085737-841","2015-09-04 08:57:00"
"14769","20155704105729-133","2015-10-04 10:57:00"
"14770","20155704115705-937","2015-09-04 11:57:00"
"14771","20155705025745-109","2015-07-05 14:57:00"
"14772","20155705025759-63","2015-06-05 14:57:00"
"14773","20155705035759-564","2015-09-05 03:57:00"
"14774","20155705045704-953","2015-10-05 16:57:00"
"14775","20155705045737-959","2015-06-05 16:57:00"
"14776","20155705065729-214","2015-07-05 06:57:00"
"14777","20155705065743-470","2015-09-05 06:57:00"
"14778","20155705065750-793","2015-10-05 18:57:00"
"14779","20155705085705-756","2015-09-05 08:57:00"
"14780","20155705085712-420","2015-07-05 08:57:00"
"14781","20155705085752-232","2015-05-05 08:57:00"
"14782","20155705095723-561","2015-09-05 09:57:00"
"14783","20155705105749-356","2015-05-05 22:57:00"
"14784","20155705125721-407","2015-05-05 12:57:00"
"14785","20155706015757-194","2015-08-06 13:57:00"
"14786","20155706045723-418","2015-08-06 16:57:00"
"14787","20155706065753-746","2015-08-06 06:57:00"
"14788","20155706075734-63","2015-06-06 07:57:00"
"14789","20155706075759-768","2015-07-06 07:57:00"
"14790","20155706095734-781","2015-08-06 09:57:00"
"14791","20155706095759-642","2015-09-06 09:57:00"
"14792","20155706115706-51","2015-09-06 23:57:00"
"14793","20155707045718-181","2015-06-07 16:57:00"
"14794","20155707045739-291","2015-09-07 16:57:00"
"14795","20155707085753-292","2015-08-07 08:57:00"
"14796","20155707095706-832","2015-07-07 09:57:00"
"14797","20155707095718-445","2015-09-07 09:57:00"
"14798","20155707125720-872","2015-11-07 12:57:00"
"14799","20155707125735-181","2015-08-07 12:57:00"
"14800","20155708025703-505","2015-07-08 14:57:00"
"14801","20155708025739-913","2015-07-08 14:57:00"
"14802","20155708025745-242","2015-07-08 14:57:00"
"14803","20155708025758-65","2015-06-08 02:57:00"
"14804","20155708085739-530","2015-07-08 08:57:00"
"14805","20155708095706-36","2015-05-08 21:57:00"
"14806","20155708095728-689","2015-08-08 09:57:00"
"14807","20155708095746-227","2015-05-08 09:57:00"
"14808","20155708095755-9","2015-07-08 09:57:00"
"14809","20155708115739-107","2015-08-08 11:57:00"
"14810","20155709025743-69","2015-08-09 02:57:00"
"14811","20155709055721-587","2015-07-09 05:57:00"
"14812","20155709055722-994","2015-10-09 05:57:00"
"14813","20155709075707-596","2015-07-09 07:57:00"
"14814","20155709095715-337","2015-07-09 09:57:00"
"14815","20155709095720-363","2015-07-09 09:57:00"
"14816","20155709105753-588","2015-07-09 10:57:00"
"14817","20155709105754-104","2015-05-09 10:57:00"
"14818","20155710015717-292","2015-07-10 13:57:00"
"14819","20155710035704-355","2015-08-10 15:57:00"
"14820","20155710035705-492","2015-09-10 15:57:00"
"14821","20155710035722-589","2015-06-10 15:57:00"
"14822","20155710045720-435","2015-08-10 16:57:00"
"14823","20155710055728-180","2015-08-10 17:57:00"
"14824","20155710075750-214","2015-07-10 07:57:00"
"14825","20155710085723-640","2015-08-10 08:57:00"
"14826","20155710095704-36","2015-06-10 09:57:00"
"14827","20155710095726-284","2015-10-10 09:57:00"
"14828","20155710105729-11","2015-06-10 10:57:00"
"14829","20155710125719-554","2015-08-10 00:57:00"
"14830","20155711015738-953","2015-07-11 13:57:00"
"14831","20155711025720-958","2015-06-11 14:57:00"
"14832","20155711025756-499","2015-09-11 14:57:00"
"14833","20155711035748-460","2015-06-11 15:57:00"
"14834","20155711075735-76","2015-07-11 07:57:00"
"14835","20155711105706-320","2015-10-11 10:57:00"
"14836","20155711105736-603","2015-07-11 10:57:00"
"14837","20155711115749-167","2015-07-11 11:57:00"
"14838","20155711125712-255","2015-06-11 12:57:00"
"14839","20155711125728-694","2015-08-11 12:57:00"
"14840","20155712035738-767","2015-07-12 15:57:00"
"14841","20155712035748-245","2015-09-12 03:57:00"
"14842","20155712045748-303","2015-06-12 16:57:00"
"14843","20155712055713-620","2015-07-12 17:57:00"
"14844","20155712075726-121","2015-06-12 19:57:00"
"14845","20155712085725-362","2015-06-12 08:57:00"
"14846","20155712125720-473","2015-07-12 12:57:00"
"14847","20155712125721-681","2015-06-12 12:57:00"
"14848","20155713045735-33","2015-07-13 16:57:00"
"14849","20155713065743-370","2015-09-13 06:57:00"
"14850","20155713085708-4","2015-12-13 08:57:00"
"14851","20155713105701-94","2015-10-13 10:57:00"
"14852","20155713105709-55","2015-07-13 10:57:00"
"14853","20155713125711-0","2015-09-13 12:57:00"
"14854","20155714025716-854","2015-05-14 02:57:00"
"14855","20155714025739-233","2015-09-14 14:57:00"
"14856","20155714055753-76","2015-09-14 05:57:00"
"14857","20155715035715-458","2015-06-15 15:57:00"
"14858","20155715045720-815","2015-07-15 16:57:00"
"14859","20155715055744-947","2015-11-15 05:57:00"
"14860","20155715055748-21","2015-09-15 05:57:00"
"14861","20155715075716-596","2015-07-15 07:57:00"
"14862","20155715115707-991","2015-10-15 11:57:00"
"14863","20155715125717-878","2015-06-15 12:57:00"
"14864","20155716015702-925","2015-06-16 13:57:00"
"14865","20155716015705-26","2015-09-16 13:57:00"
"14866","20155716045716-337","2015-07-16 04:57:00"
"14867","20155716045735-932","2015-07-16 16:57:00"
"14868","20155716075743-384","2015-05-16 07:57:00"
"14869","20155716095708-980","2015-07-16 21:57:00"
"14870","20155717055740-498","2015-07-17 17:57:00"
"14871","20155717055748-249","2015-05-17 17:57:00"
"14872","20155717065720-517","2015-07-17 06:57:00"
"14873","20155717085756-850","2015-07-17 08:57:00"
"14874","20155717125735-683","2015-08-17 12:57:00"
"14875","20155717125750-508","2015-08-17 12:57:00"
"14876","20155718015733-878","2015-12-18 01:57:00"
"14877","20155718025735-7","2015-05-18 14:57:00"
"14878","20155718035716-438","2015-08-18 15:57:00"
"14879","20155718035719-296","2015-05-18 03:57:00"
"14880","20155718045728-397","2015-07-18 16:57:00"
"14881","20155718075721-632","2015-07-18 07:57:00"
"14882","20155719015711-659","2015-09-19 01:57:00"
"14883","20155719025743-55","2015-07-19 14:57:00"
"14884","20155719035725-878","2015-05-19 15:57:00"
"14885","20155719045735-713","2015-07-19 04:57:00"
"14886","20155719055718-468","2015-10-19 17:57:00"
"14887","20155719055757-561","2015-10-19 17:57:00"
"14888","20155719075702-802","2015-09-19 07:57:00"
"14889","20155719075725-561","2015-08-19 19:57:00"
"14890","20155719085748-372","2015-08-19 08:57:00"
"14891","20155719085750-434","2015-07-19 20:57:00"
"14892","20155719115743-154","2015-06-19 11:57:00"
"14893","20155719125713-529","2015-07-19 12:57:00"
"14894","20155719125721-975","2015-08-19 12:57:00"
"14895","20155720025749-383","2015-06-20 14:57:00"
"14896","20155720045733-479","2015-07-20 04:57:00"
"14897","20155720055708-822","2015-08-20 17:57:00"
"14898","20155720055712-245","2015-09-20 05:57:00"
"14899","20155720065705-406","2015-08-20 06:57:00"
"14900","20155720065710-37","2015-06-20 06:57:00"
"14901","20155720065732-452","2015-06-20 06:57:00"
"14902","20155720095723-531","2015-07-20 09:57:00"
"14903","20155720095752-177","2015-06-20 09:57:00"
"14904","20155720115754-988","2015-05-20 11:57:00"
"14905","20155721015722-735","2015-09-21 01:57:00"
"14906","20155721045702-819","2015-08-21 16:57:00"
"14907","20155721075705-83","2015-06-21 07:57:00"
"14908","20155721085718-188","2015-06-21 08:57:00"
"14909","20155721095721-40","2015-06-21 09:57:00"
"14910","20155721095726-231","2015-10-21 09:57:00"
"14911","20155721105747-517","2015-08-21 22:57:00"
"14912","20155721115746-563","2015-10-21 11:57:00"
"14913","20155721125737-805","2015-09-21 00:57:00"
"14914","20155721125741-39","2015-08-21 12:57:00"
"14915","20155722025727-208","2015-07-22 14:57:00"
"14916","20155722035759-975","2015-07-22 03:57:00"
"14917","20155722045717-959","2015-11-22 16:57:00"
"14918","20155722085707-853","2015-06-22 08:57:00"
"14919","20155722085740-393","2015-07-22 08:57:00"
"14920","20155722095743-296","2015-08-22 09:57:00"
"14921","20155722115704-142","2015-09-22 11:57:00"
"14922","20155723025701-227","2015-07-23 14:57:00"
"14923","20155723025744-648","2015-09-23 14:57:00"
"14924","20155723035703-81","2015-07-23 15:57:00"
"14925","20155723045729-553","2015-07-23 16:57:00"
"14926","20155723045734-820","2015-07-23 16:57:00"
"14927","20155723075734-12","2015-09-23 19:57:00"
"14928","20155723115720-27","2015-07-23 23:57:00"
"14929","20155723115727-660","2015-07-23 11:57:00"
"14930","20155723115752-52","2015-07-23 11:57:00"
"14931","20155724015712-546","2015-07-24 13:57:00"
"14932","20155724015714-289","2015-05-24 13:57:00"
"14933","20155724015737-87","2015-07-24 13:57:00"
"14934","20155724015758-338","2015-08-24 13:57:00"
"14935","20155724015759-778","2015-07-24 13:57:00"
"14936","20155724025730-431","2015-05-24 14:57:00"
